solution_hint,problem_clarity,solution_complexity,domain_knowledge_required,logical_reasoning_required,atypicality,verification_difficulty,standard_pattern_available,integration_complexity,reasoning,_task_id,_model,_provider,_extracted_at,num_files_modified,num_hunks,num_lines_changed,log_lines_changed
1,2,4,4,4,3,4,0,5,"This task requires significant architectural changes across multiple files including dependency injection (wire), metrics collection, authentication handling, and scanner integration. The problem statement vaguely describes two separate issues but doesn't hint at the extensive refactoring needed. The solution involves creating new interfaces, modifying wire dependency injection, adding basic auth middleware, and properly parsing Bearer tokens - requiring deep knowledge of the Go codebase's internal architecture and multiple frameworks.",navidrome__navidrome-31799662706fedddf5bcc1a76b50409d1f91d327,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:41.082723,9,20,163,2.214843848047698
1,3,2,4,2,2,2,1,2,"The fix involves adding new KB entries and revision numbers to an existing data structure mapping Windows versions to their updates. While the code change itself is straightforward (adding data entries to existing maps), it requires deep domain knowledge about Windows KB numbers and build revisions for specific OS versions. The problem statement hints at missing KB entries but doesn't specify which ones, and the solution follows an existing clear pattern in the codebase.",future-architect__vuls-457a3a9627fb9a0800d0aecf1d4713fb634a9011,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:59.406704,1,24,113,2.0569048513364727
2,3,5,5,4,4,4,0,5,"This task requires deep understanding of Unix process management (setsid, file descriptors, signal handling), Python multiprocessing internals, and Ansible's execution architecture. The solution spans 8 files with significant architectural changes including detaching stdio, creating new process groups, signal propagation, and refactoring constructor signatures across worker, task executor, connection plugins, and strategy classes. The integration is pervasive, touching core execution paths.",ansible__ansible-8127abbc298cabf04aaa89a478fc5e5e3432a6fc,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:51.457848,7,24,241,2.383815365980431
3,5,2,2,2,1,2,1,3,"The task is a straightforward module extraction refactoring - moving the `chunk` function from `array.ts` to its own `chunk.ts` file and updating all import statements across multiple files. The problem statement clearly describes exactly what needs to be done. The main complexity comes from identifying and updating all the import paths across multiple applications and packages, but this is a well-known refactoring pattern.",protonmail__webclients-815695401137dac2975400fc610149a16db8214b,claude-opus-4-5-20251101,anthropic,2026-01-24T15:48:21.112273,12,12,49,1.6989700043360187
1,4,3,5,4,4,4,0,4,"This task requires deep knowledge of TLS protocol limitations (2^16-1 byte limit for CA subjects per RFC 5246), Go's crypto/tls library behavior, and Teleport's internal architecture for certificate handling. The solution involves detecting when the CA pool is too large and falling back to using only the current cluster's CA, plus adding DNS names for additional roles. The fix spans multiple files and requires understanding how mTLS handshakes work with SNI-based cluster selection.",gravitational__teleport-5dca072bb4301f4579a15364fcf37cc0c39f7f6c,claude-opus-4-5-20251101,anthropic,2026-01-24T15:50:11.399707,2,4,34,1.5440680443502757
2,3,3,4,3,2,2,1,3,"The problem clearly describes that UnsafeProxy should be replaced with wrap_var and the new AnsibleUnsafe classes, giving a clear direction. The solution requires understanding Ansible's unsafe proxy system across multiple files (task_executor, template, unsafe_proxy), but follows a standard deprecation pattern. The changes are moderate - refactoring wrap_var to handle types directly instead of delegating to UnsafeProxy, and updating callers to use wrap_var consistently.",ansible__ansible-164881d871964aa64e0f911d03ae270acbad253c,claude-opus-4-5-20251101,anthropic,2026-01-24T15:48:48.830308,3,7,38,1.591064607026499
2,4,3,4,2,2,2,1,3,"This task requires creating a new feature flag, dialog component, button, and CSS styling across multiple files. The problem statement clearly describes what's needed (poll history button with feature flag), making implementation direction clear. However, it requires understanding React component patterns, the existing settings/labs infrastructure, modal dialog system, and the project's CSS conventions - all framework-specific knowledge that increases difficulty despite being a standard feature addition pattern.",element-hq__element-web-923ad4323b2006b2b180544429455ffe7d4a6cc3,claude-opus-4-5-20251101,anthropic,2026-01-24T15:48:37.572319,5,10,68,1.8388490907372552
2,3,4,4,4,3,4,0,5,"The problem statement describes simplifying Promise usage but the gold patch reveals a much larger refactoring involving changing method signatures from Promise<InlineImages> to InlineImages across multiple files, reorganizing async loading logic in MailViewer/MailViewerViewModel, and significant architectural changes to how inline images are handled. This requires deep understanding of the mail viewing system's async flow and careful coordination across 8+ files with many interdependent changes.",tutao__tutanota-befce4b146002b9abc86aa95f4d57581771815ce,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:53.964108,8,61,460,2.663700925389648
3,5,2,4,2,3,3,1,2,"The problem statement explicitly details what each field should contain and provides exact expected output, making the solution approach very clear. The fix requires understanding AIX-specific processor terminology (cores vs threads vs sockets) and the lsdev/lsattr command outputs, which is specialized domain knowledge. The actual code changes are straightforward - reassigning variable names and adding new calculations - but understanding what the values represent requires AIX hardware knowledge.",ansible__ansible-a6e671db25381ed111bbad0ab3e7d97366395d05,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:40.331684,2,4,30,1.4913616938342726
2,3,4,4,3,3,3,1,4,"This task requires modifying database abstraction layers across three different database backends (MongoDB, PostgreSQL, Redis) to add min/max score range parameters to the sortedSetsCardSum function. The developer needs deep understanding of each database's query syntax and the existing codebase structure. Additionally, the patch includes seemingly unrelated changes to vote visibility handling in the frontend, increasing integration complexity.",NodeBB__NodeBB-b1f9ad5534bb3a44dab5364f659876a4b7fe34c1,claude-opus-4-5-20251101,anthropic,2026-01-24T15:48:04.971852,7,10,106,2.0293837776852097
1,4,3,4,3,3,3,1,3,"The problem clearly describes a regression where custom kinit commands fail, but doesn't hint at the solution involving adding a new kinit_args option with shlex parsing. The fix requires understanding Ansible's connection plugin architecture, Kerberos authentication flow, and proper command-line argument handling. The solution involves adding a new configuration option, implementing shlex.split() for proper argument parsing, and integrating with existing delegation logic.",ansible__ansible-e22e103cdf8edc56ff7d9b848a58f94f1471a263,claude-opus-4-5-20251101,anthropic,2026-01-24T15:48:36.431002,2,4,30,1.4913616938342726
1,4,3,4,3,2,2,1,3,"The problem clearly describes the crash and traceback, but only vaguely hints that validation is needed. The solution requires understanding Ansible's playbook loading internals, including the Play class structure, validation hooks (_validate_hosts), and how hosts are processed. The fix involves creating a proper validation method and refactoring get_name(), requiring moderate integration with existing code patterns but following standard input validation approaches.",ansible__ansible-cd473dfb2fdbc97acf3293c134b21cbbcfa89ec3,claude-opus-4-5-20251101,anthropic,2026-01-24T15:49:11.123078,2,3,37,1.57978359661681
2,4,4,4,3,3,3,1,4,"The fix requires a database schema migration to change from username-based to user_id-based player identification, affecting multiple layers (model, persistence, core logic). This involves deep integration with the existing codebase including understanding the ORM patterns, migration system, and request context handling. While the problem clearly hints at using stable user IDs instead of case-sensitive usernames, implementing it requires coordinated changes across 6 files with proper foreign key relationships and data migration logic.",navidrome__navidrome-fa85e2a7816a6fe3829a4c0d8e893e982b0985da,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:40.123382,5,14,109,2.041392685158225
1,3,4,4,3,3,3,1,4,"The solution requires a complete refactoring from a class-based React component to a functional component with hooks, removing complex verification state handling logic and simplifying to a static display. This requires deep understanding of React patterns, Matrix verification protocol, and the existing component architecture. The patch touches multiple files including the component, factory, and i18n strings, requiring understanding of how these pieces integrate.",element-hq__element-web-f63160f38459fb552d00fcc60d4064977a9095a6,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:15.019152,3,4,238,2.3783979009481375
