solution_hint,problem_clarity,solution_complexity,domain_knowledge_required,logical_reasoning_required,atypicality,verification_difficulty,standard_pattern_available,integration_complexity,reasoning,_task_id,_model,_provider,_extracted_at,num_files_modified,num_hunks,num_lines_changed,log_lines_changed
3,5,1,3,2,2,2,1,2,"The problem statement explicitly identifies the exact solution: 'Adding 0, d.tzinfo arguments to the datetime.datetime call seems to fix this.' The fix is a trivial one-liner adding tzinfo=d.tzinfo to a datetime constructor. The main challenge is understanding Django's timezone handling, but the solution is directly provided in the problem description.",django__django-16429,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:40.045788,1,1,1,0.3010299956639812
3,4,3,4,3,3,4,0,4,"The problem statement explicitly identifies the exact line causing the issue and provides a PR link with the fix. However, the solution requires modifying timezone conversion logic across three database backends (MySQL, SQLite, Oracle), each with different SQL syntax and implementation patterns. Deep understanding of Django's database backend internals and timezone handling is needed, plus the SQLite implementation requires modifying Python functions and their SQL function registrations with additional parameters.",django__django-11138,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:07.529729,4,7,69,1.845098040014257
3,5,2,3,2,2,3,1,1,"The problem statement provides the exact solution code with a diff, making this trivial to implement. The fix involves understanding that fcntl.flock returns None on success and raises OSError on failure, rather than returning 0. The gold patch slightly differs by catching BlockingIOError specifically and simplifying unlock(), but the core pattern is standard exception handling.",django__django-13410,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:45.359827,1,1,11,1.0791812460476249
3,5,1,3,2,1,2,1,2,"The task description explicitly provides the exact solution - using request.get_full_path(force_append_slash=True) instead of request.path. The problem is crystal clear with specific URLs showing expected vs actual behavior. The fix is a trivial one-liner replacement, though it requires knowing Django's request API methods.",django__django-16612,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:44.968447,1,1,4,0.6989700043360189
1,4,1,4,3,3,3,1,2,"The problem is well-described with clear symptoms (unstripped DMP, is_zero inconsistency), but the solution location isn't obvious. The fix itself is trivial (changing `f.ex != 0` to `not f.ex.is_zero`), but finding it requires understanding SymPy's expression domain internals and how symbolic zero detection works differently from numeric comparison. The key insight is recognizing that symbolic expressions need `.is_zero` for proper zero detection rather than direct comparison.",sympy__sympy-20428,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:45.318719,1,1,2,0.47712125471966244
3,5,1,3,2,2,2,1,2,"The problem statement explicitly provides the exact solution code needed - adding the current_app parameter to the reverse() call. The fix is trivial (adding one parameter), but requires understanding Django admin internals and URL reversing. The hints confirm the approach is correct and reference existing patterns in the codebase.",django__django-14855,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:13.309454,1,1,6,0.8450980400142568
2,4,2,4,3,3,3,0,3,"The problem is well-documented with clear expected behavior, and the hints explicitly mention the solution direction ('it shouldn't try to create the migration table on a database if it doesn't need to record any migrations there'). However, the fix requires deep understanding of Django's migration system internals, specifically the executor, recorder, and how db_router interacts with migrations. The actual code change is relatively simple (adding a conditional check before ensure_schema), but knowing where and how to make it requires domain expertise.",django__django-15252,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:19.004119,1,1,8,0.9542425094393249
0,4,2,4,4,4,3,0,3,"The task requires deep understanding of Django's ORM internals, specifically how UUIDField handles value preparation and how GenericForeignKey prefetching works. The solution is simple (4 lines adding get_prep_value to UUIDField), but discovering that the issue is a type mismatch between string and UUID during prefetch lookup requires tracing through multiple Django subsystems. The hint in the problem statement is misleading, suggesting it's not supported, when actually it's a bug in value preparation.",django__django-11211,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:11.337047,1,1,4,0.6989700043360189
2,5,1,3,2,2,2,1,2,The problem is crystal clear with a full traceback and reproduction steps. The solution is trivial - just returning the result of the filepath check directly instead of only returning True when it matches (fixing missing return False case). The hint from Slack conversation directly points to the logic issue. Domain knowledge of astropy's IO registry is needed but the fix pattern is straightforward.,astropy__astropy-14309,claude-opus-4-5-20251101,anthropic,2026-01-24T15:43:52.757465,1,1,5,0.7781512503836436
2,4,2,4,3,3,3,0,3,"The problem statement clearly identifies the root cause: the handler variable is overwritten before checking if MiddlewareNotUsed is raised, leaving side effects. The fix is relatively simple (use a temporary variable and only assign on success), but requires deep understanding of Django's middleware loading mechanism and async/sync handling. The issue is specific to ASGI context with mixed async/sync middleware chains, making it moderately unusual.",django__django-13810,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:55.678398,1,2,6,0.8450980400142568
1,4,3,4,3,2,2,1,3,"The problem is clearly described with examples, and mentions 'a fix is forthcoming'. The solution requires understanding SymPy's printer architecture - specifically that subexpressions must be processed through self._print() to respect settings, not converted directly to strings. The fix involves many similar changes across multiple print methods, following a consistent pattern of wrapping expressions in self._print() calls.",sympy__sympy-14531,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:29.913533,1,11,38,1.591064607026499
3,5,1,4,3,3,2,0,2,"The hints section explicitly provides the exact solution code diff needed - setting `_iterable_class = ValuesIterable` when `value.values_select` is not empty in the query setter. While the problem is clearly described and the fix is trivial (2 lines), understanding WHY this fix works requires deep Django ORM knowledge about how QuerySet iteration classes work and how query pickling interacts with queryset state.",django__django-13406,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:45.391455,1,1,2,0.47712125471966244
1,5,3,4,3,2,2,1,3,"The problem is crystal clear with explicit examples showing incorrect output vs expected behavior. The solution requires modifying three separate printers (str, pretty, latex) to handle negative coefficients in MatAdd and MatMul expressions, requiring understanding of SymPy's printing infrastructure and matrix expression internals. The pattern of handling negative terms in addition printing is somewhat standard, but needs to be applied across multiple printer classes with their specific conventions.",sympy__sympy-14248,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:29.321328,3,4,65,1.8195439355418688
3,5,2,4,3,2,2,1,3,"The problem statement explicitly describes the bug (special case handling in deconstruct causing subscriptability errors), references the exact PR with the fix, and the hints discuss the exact code change needed. The solution is relatively simple - removing a special case branch in the deconstruct method. However, it requires understanding Django's Q object internals and the deconstruct/reconstruct pattern used for migrations.",django__django-14140,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:01.517704,1,1,12,1.1139433523068367
3,5,3,4,3,2,2,1,3,"The hints provide an exact solution approach - create a tensor_product_simp_Pow function that distributes the exponent to each tensor product argument. The problem is crystal clear with input/output examples. However, the solution requires understanding SymPy's quantum physics module internals, handling multiple code paths in tensor_product_simp_Mul, and integrating the new Pow handling consistently across the existing simplification logic.",sympy__sympy-13974,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:28.272067,1,4,45,1.662757831681574
